controller,finalized,trajectory,mode,seed,ok,tracking,ce,chatter,est_nrmse_vx,est_nrmse_vy,est_nrmse_psidot,est_nrmse_psi,est_nrmse_X,est_nrmse_Y,abs_rms_vx,abs_rms_vy,abs_rms_w,abs_max_vx,abs_max_vy,abs_max_w
asmc,true,spin_creep,velocity,6,true,24.86109901009779,45.00487130162433,0.22529215054591764,0.34401123290706426,0.08653166067235302,0.03810643558630017,0.1751041987255613,3.8349585518537825,1.3679536514337376,0.020522763062198735,0.002436844475769033,0.0516236894923256,0.03501831071991436,0.007201270724850221,0.11656969705160436
asmc,true,spin_creep,velocity,7,true,29.479755259462067,45.290916863503206,0.22523146518334478,0.3669658376847356,0.08384406686040759,0.046743815204221696,0.17819823723505698,4.068252068102484,0.5673079189676746,0.02264949766402101,0.002018302430754121,0.06377146568361107,0.03533457659942506,0.00858402641546516,0.12600328227876822
asmc,true,spin_creep,velocity,8,true,12.182940681192894,45.82939515917564,0.22737563704074648,0.34669299418638866,0.09273355799066112,0.009035697049974119,0.170027588184719,3.6297655335149277,3.499946775507365,0.02073295683687622,0.0028138841180619374,0.013001981088640525,0.035925169018159175,0.008701012721784177,0.058299079649466456
asmc,true,spin_creep,velocity,9,true,13.736281347249554,46.08641142376745,0.2269228434241788,0.34091172346243,0.08802695392811453,0.0127647061724114,0.16982082758536235,3.629460739890038,3.3658637378484255,0.020257748457531047,0.0026380450276340074,0.018313050556583606,0.0353224870560304,0.008076027081153788,0.05509600176686957
asmc,true,spin_creep,velocity,10,true,12.149440438187739,45.518096995510106,0.22725018557786286,0.34311091816572803,0.09258183979694422,0.009103744163426755,0.17102442121590525,3.6377296662860803,3.5955635525078247,0.020442720929125604,0.002820108791333268,0.013185491594104343,0.03493245186403397,0.0066716903167648315,0.054671909309028655
asmc,true,spiral_orbit,velocity,1,true,63.107766321925986,50.99574019363496,0.12324292945623563,0.04081060236306344,0.10687433604785042,0.008318489453409246,0.27980927171250536,1.3894408273292247,1.046728545648089,0.13314321243929797,0.006748510221821254,0.04943157630465874,0.2570704826404179,0.016424595850326597,0.20008802453762442
asmc,true,spiral_orbit,velocity,2,true,64.03766776265198,51.33492320289173,0.12247725325859043,0.04652124730591331,0.10377075149724084,0.00865644302555063,0.27835233030259193,1.3957122025234245,1.0666307689181507,0.13962851403695112,0.006475979282003982,0.046008509969000834,0.26632566268959257,0.015134034084972312,0.20213429576371844
asmc,true,spiral_orbit,velocity,3,true,63.16637734950306,51.273528756088055,0.12508076943667193,0.04804650622229002,0.10139804323653795,0.008022051333997512,0.27829251296944113,1.4019344003717311,1.0401464869580277,0.1378263680508256,0.006453277074808123,0.045219486922875446,0.26373680724554116,0.015034370103011183,0.1966260930228978
asmc,true,spiral_orbit,velocity,4,true,63.65567224722469,51.07543401093656,0.12555987983517894,0.047667128805942795,0.11333011134000269,0.008030987236122352,0.27942851666274277,1.3992255982636363,1.041133950487707,0.13471175081691683,0.006934141106680656,0.04932112481807658,0.25857176266920534,0.016072293003721018,0.20198061501066578
asmc,true,spiral_orbit,velocity,5,true,64.58380835492963,51.10725959956415,0.1230836156836743,0.04720498655554535,0.11200957871595163,0.007369112462233742,0.2801868275919683,1.3895659871712507,1.0277455629862742,0.13692600311662684,0.006808151497480232,0.050017270450681814,0.2644769289878365,0.015553335889884903,0.2094733398469919
